Buchungsnummer;Kennzeichen;S_Id;Stationsname;Fahrzeugsteller;Abrechnungsmonat;Buchungsstatus;Buchungsbeginn;Buchungsende;Fahrtbeginn;Fahrtende;Stornierung;Buchungsdauer_std;Fahrtdauer_std;KM;Tarif;Nutzungskategorie;PC_Id;Preiskomponente;Zahlungsstatus;Zeitkosten;Zeitkosten_nach_Guthaben;KM_Kosten;KM_Kosten_nach_Guthaben;Buchungsgebuehr;Spaetrueckgabegebuehr;Fahrtkosten;Fahrtkosten_nach_Guthaben
R000049;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;16.01.2025 16:15;16.01.2025 20:15;16.01.2025 16:24;16.01.2025 19:58;;4;3,57;30.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;9,58;9,58;5,7;5,7;2,5;0;17,78;0
R000060;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;18.01.2025 14:00;18.01.2025 18:00;18.01.2025 14:01;18.01.2025 17:57;;4;3,93;30.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;9,92;9,92;5,7;5,7;2,5;0;18,12;5,9
R000064;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;02.03.2025 20:00;03.03.2025 22:00;02.03.2025 20:02;03.03.2025 21:29;;26;25,45;46.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;54,21;54,21;8,74;8,74;2,5;0;65,45;15,45
R000065;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;09.03.2025 20:00;10.03.2025 22:00;09.03.2025 20:05;10.03.2025 21:20;;26;25,25;93.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;54,04;54,04;17,67;17,67;2,5;0;74,21;74,21
R000066;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;16.03.2025 20:00;17.03.2025 22:00;16.03.2025 20:19;17.03.2025 20:25;;26;24,08;78.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;52,63;52,63;14,82;14,82;2,5;0;69,95;69,95
R000069;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;19.01.2025 13:15;19.01.2025 18:30;19.01.2025 13:19;19.01.2025 18:20;;5,25;5,02;83.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;12,92;12,92;15,77;15,77;2,5;0;31,19;1,19
R000083;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;29.01.2025 06:30;29.01.2025 13:30;29.01.2025 06:36;29.01.2025 09:30;;7;2,88;19.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;11,5;11,5;3,61;3,61;2,5;0;17,61;0
R000084;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;cancelled;22.01.2025 16:00;22.01.2025 20:15;;;21.01.2025 17:14;4,25;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000091;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;22.01.2025 09:00;22.01.2025 11:00;22.01.2025 09:53;22.01.2025 09:57;;2;0,05;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000095;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;cancelled;23.01.2025 07:30;23.01.2025 17:00;;;22.01.2025 17:44;9,5;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000096;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;24.01.2025 17:30;24.01.2025 22:00;24.01.2025 17:33;24.01.2025 22:01;;4,5;4,47;50.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;11,29;11,29;9,5;9,5;2,5;0;23,29;23,29
R000103;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;24.01.2025 07:30;24.01.2025 14:00;24.01.2025 07:23;24.01.2025 13:55;;6,5;6,53;30.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;16,42;16,42;5,7;5,7;2,5;0;24,62;0
R000113;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;cancelled;02.02.2025 09:30;02.02.2025 18:00;;;31.01.2025 14:26;8,5;;;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000132;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;23.03.2025 20:00;24.03.2025 22:00;23.03.2025 20:02;24.03.2025 20:42;;26;24,65;86.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;53,04;53,04;16,34;16,34;2,5;0;71,88;71,88
R000133;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;29.01.2025 15:00;29.01.2025 16:00;29.01.2025 14:46;29.01.2025 16:08;;1;1,37;15.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;3,46;3,46;2,85;2,85;2,5;0;8,81;0
R000154;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-01;finished;30.01.2025 15:00;30.01.2025 17:00;30.01.2025 15:00;30.01.2025 16:01;;2;1;21.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;3,54;3,54;3,99;3,99;2,5;0;10,03;0
R000176;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;01.02.2025 14:00;01.02.2025 21:00;01.02.2025 13:57;01.02.2025 21:05;;7;7,12;61.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;17,83;17,83;11,59;11,59;2,5;0;31,92;1,92
R000187;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;02.02.2025 11:00;02.02.2025 14:00;02.02.2025 11:01;02.02.2025 13:55;;3;2,9;20.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;7,42;7,42;3,8;3,8;2,5;0;13,72;3,72
R000194;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;30.03.2025 20:00;31.03.2025 22:00;30.03.2025 20:55;30.03.2025 21:08;;26;0,22;0.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000211;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;cancelled;22.03.2025 14:00;22.03.2025 20:00;;;01.03.2025 16:10;6;;;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000241;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;09.02.2025 10:00;09.02.2025 14:00;09.02.2025 10:01;09.02.2025 13:46;;4;3,75;25.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;9,67;9,67;4,75;4,75;2,5;0;16,92;0
R000254;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;12.02.2025 06:00;12.02.2025 06:30;12.02.2025 06:01;12.02.2025 06:17;;0,5;0,25;6.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0,92;0,92;1,14;1,14;2,5;0;4,56;0
R000261;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;12.02.2025 10:45;12.02.2025 12:00;12.02.2025 10:44;12.02.2025 11:55;;1,25;1,18;16.0;Studierenden-Tarif ;Privatkunden;2;CARL;Keine Zahlung;3,04;3,04;3,04;3,04;2,5;0;8,58;0
R000268;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;cancelled;18.02.2025 11:30;18.02.2025 14:00;;;17.02.2025 12:39;2,5;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000280;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;15.02.2025 15:45;15.02.2025 17:45;15.02.2025 15:51;15.02.2025 17:15;;2;1,4;25.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;4,29;4,29;4,75;4,75;2,5;0;11,54;11,54
R000283;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;cancelled;19.02.2025 17:30;19.02.2025 23:00;;;19.02.2025 16:31;5,5;;;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000314;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;21.02.2025 08:30;21.02.2025 10:30;21.02.2025 08:38;21.02.2025 09:34;;2;0,93;30.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000336;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;21.02.2025 20:00;22.02.2025 00:00;21.02.2025 20:00;21.02.2025 23:37;;4;3,6;50.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;9,42;9,42;9,5;9,5;2,5;0;21,42;21,42
R000341;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;22.02.2025 12:15;22.02.2025 16:15;22.02.2025 12:15;22.02.2025 16:01;;4;3,75;33.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;9,67;9,67;6,27;6,27;2,5;0;18,44;18,44
R000349;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;23.02.2025 12:45;23.02.2025 13:45;23.02.2025 12:43;23.02.2025 13:26;;1;0,72;15.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;2,13;2,13;2,85;2,85;2,5;0;7,48;0
R000369;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;25.02.2025 12:00;25.02.2025 17:00;25.02.2025 12:00;25.02.2025 16:49;;5;4,82;57.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;12,25;12,25;10,83;10,83;2,5;0;25,58;25,58
R000371;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;25.02.2025 18:00;26.02.2025 09:00;25.02.2025 18:34;26.02.2025 07:50;;15;13,25;14.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;35,75;35,75;2,66;2,66;2,5;0;40,91;40,91
R000409;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;25.03.2025 07:00;26.03.2025 15:00;25.03.2025 08:08;25.03.2025 17:37;;32;9,47;16.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000419;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;27.02.2025 11:45;27.02.2025 13:45;27.02.2025 11:45;27.02.2025 13:18;;2;1,55;20.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;4,33;4,33;3,8;3,8;2,5;0;10,63;10,63
R000428;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;28.02.2025 14:30;28.02.2025 16:00;28.02.2025 14:38;28.02.2025 15:30;;1,5;0,87;25.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;3,04;3,04;4,75;4,75;2,5;0;10,29;0
R000429;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-02;finished;28.02.2025 16:30;28.02.2025 19:30;28.02.2025 16:30;28.02.2025 19:10;;3;2,67;27.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;7,04;7,04;5,13;5,13;2,5;0;14,67;14,67
R000432;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;expired;22.03.2025 08:00;22.03.2025 13:00;;;;5;;;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;12,5;12,5;0;0;2,5;0;15;15
R000441;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;01.03.2025 20:00;02.03.2025 01:00;01.03.2025 19:42;02.03.2025 00:20;;5;4,63;38.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;12,25;12,25;7,22;7,22;2,5;0;21,97;21,97
R000444;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;02.03.2025 17:45;02.03.2025 19:30;02.03.2025 17:45;02.03.2025 19:22;;1,75;1,62;20.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;4,21;4,21;3,8;3,8;2,5;0;10,51;0,51
R000447;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;06.03.2025 22:00;06.03.2025 23:45;06.03.2025 22:00;06.03.2025 23:37;;1,75;1,6;20.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;4,17;4,17;3,8;3,8;2,5;0;10,47;0
R000449;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;04.03.2025 12:00;04.03.2025 20:00;04.03.2025 11:42;04.03.2025 18:53;;8;7,17;335.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;19,04;19,04;63,65;63,65;2,5;0;85,19;55,19
R000450;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;cancelled;07.03.2025 15:30;07.03.2025 22:00;;;05.03.2025 06:25;6,5;;;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;0;0;0;0;0;0;0;0
R000453;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;06.03.2025 10:15;06.03.2025 13:15;06.03.2025 10:16;06.03.2025 13:11;;3;2,9;103.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;7,42;7,42;19,57;19,57;2,5;0;29,49;6,97
R000454;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;16.03.2025 09:00;16.03.2025 19:30;16.03.2025 11:06;16.03.2025 19:03;;10,5;7,93;56.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;25,58;25,58;10,64;10,64;2,5;0;38,72;38,72
R000458;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;07.03.2025 08:30;07.03.2025 10:30;07.03.2025 08:30;07.03.2025 09:38;;2;1,12;30.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000463;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;06.03.2025 17:30;06.03.2025 20:00;06.03.2025 17:30;06.03.2025 19:58;;2,5;2,47;25.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;6,21;6,21;4,75;4,75;2,5;0;13,46;13,46
R000471;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;14.03.2025 18:00;15.03.2025 23:00;14.03.2025 18:51;15.03.2025 20:21;;29;25,5;184.0;Eco-Tarif ;Sonstiges;2;CARL;Bezahlt;58,54;58,54;34,96;34,96;2,5;0;96;96
R000482;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;11.03.2025 13:30;11.03.2025 18:00;11.03.2025 13:20;11.03.2025 16:37;;4,5;3,27;22.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;9,54;9,54;4,18;4,18;2,5;0;16,22;0
R000492;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;12.03.2025 09:30;12.03.2025 13:30;12.03.2025 09:27;12.03.2025 13:25;;4;3,97;27.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;10;10;5,13;5,13;2,5;0;17,63;17,63
R000501;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;14.03.2025 12:30;14.03.2025 14:00;14.03.2025 12:20;14.03.2025 13:20;;1,5;0,98;10.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;3,13;3,13;1,9;1,9;2,5;0;7,53;7,53
R000516;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;21.03.2025 08:30;21.03.2025 23:00;21.03.2025 08:35;21.03.2025 21:58;;14,5;13,38;246.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;34,71;34,71;46,74;46,74;2,5;0;83,95;83,95
R000529;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;18.03.2025 09:30;18.03.2025 11:00;18.03.2025 09:31;18.03.2025 10:32;;1,5;1;6.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;3,04;3,04;1,14;1,14;2,5;0;6,68;6,68
R000540;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;22.03.2025 17:30;22.03.2025 20:00;22.03.2025 17:30;22.03.2025 19:57;;2,5;2,45;23.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;6,21;6,21;4,37;4,37;2,5;0;13,08;13,08
R000545;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;23.03.2025 18:00;23.03.2025 19:30;23.03.2025 18:03;23.03.2025 19:25;;1,5;1,37;20.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;3,67;3,67;3,8;3,8;2,5;0;9,97;9,97
R000560;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;25.03.2025 17:45;25.03.2025 18:30;25.03.2025 17:48;25.03.2025 18:04;;0,75;0,25;14.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000579;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;cancelled;31.03.2025 10:00;03.04.2025 11:00;;;31.03.2025 08:38;73;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000586;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;29.03.2025 10:00;29.03.2025 14:00;29.03.2025 09:57;29.03.2025 11:47;;4;1,82;45.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;6,75;6,75;8,55;8,55;2,5;0;17,8;17,8
R000591;R-CA 135E;6;Neutraubling;Neutraubling / C113;2025-03;finished;29.03.2025 17:30;29.03.2025 20:30;29.03.2025 17:30;29.03.2025 20:22;;3;2,85;28.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;7,29;7,29;5,32;5,32;2,5;0;15,11;15,11
R000002;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;cancelled;17.01.2025 16:00;17.01.2025 17:00;;;09.01.2025 12:50;1;;;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000006;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;cancelled;18.01.2025 08:30;18.01.2025 19:30;;;12.01.2025 20:19;11;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000036;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;finished;17.01.2025 11:30;17.01.2025 16:30;17.01.2025 11:33;17.01.2025 16:02;;5;4,48;154.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;11,79;11,79;29,26;29,26;2,5;0;43,55;13,55
R000073;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;finished;25.01.2025 09:00;25.01.2025 15:00;25.01.2025 08:56;25.01.2025 13:26;;6;4,5;20.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;12,83;12,83;3,8;3,8;2,5;0;19,13;0
R000074;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;finished;20.01.2025 00:15;20.01.2025 10:00;20.01.2025 09:19;20.01.2025 09:32;;9,75;0,22;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000077;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;10.02.2025 13:00;10.02.2025 22:00;10.02.2025 13:14;10.02.2025 20:20;;9;7,08;106.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;20;20;20,14;20,14;2,5;0;42,64;12,64
R000093;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;finished;22.01.2025 09:30;22.01.2025 10:30;22.01.2025 10:09;22.01.2025 10:11;;1;0,03;0.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000142;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;finished;28.01.2025 14:15;28.01.2025 21:15;28.01.2025 14:09;28.01.2025 20:24;;7;6,25;55.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;16,5;16,5;10,45;10,45;2,5;0;29,45;0
R000156;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;01.02.2025 10:00;01.02.2025 16:00;01.02.2025 09:47;01.02.2025 13:26;;6;3,65;114.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;11,71;11,71;21,66;21,66;2,5;0;35,87;5,87
R000173;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-01;finished;31.01.2025 17:30;31.01.2025 20:30;31.01.2025 17:17;31.01.2025 18:51;;3;1,55;16.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Keine Zahlung;5,54;5,54;3,04;3,04;2,5;0;11,08;0
R000182;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;25.02.2025 10:00;25.02.2025 17:00;25.02.2025 09:49;25.02.2025 15:59;;7;6,17;105.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;16,46;16,46;19,95;19,95;2,5;0;38,91;38,91
R000195;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;15.02.2025 08:30;15.02.2025 21:30;15.02.2025 09:10;15.02.2025 13:36;;13;4,43;27.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;20,67;20,67;5,13;5,13;2,5;0;28,3;0
R000204;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;05.02.2025 09:15;05.02.2025 15:15;05.02.2025 09:17;05.02.2025 14:10;;6;4,88;16.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;13,42;13,42;3,04;3,04;2,5;0;18,96;0
R000236;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;01.03.2025 10:15;01.03.2025 16:00;01.03.2025 10:06;01.03.2025 14:45;;5,75;4,65;103.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;12,92;12,92;19,57;19,57;2,5;0;34,99;24,99
R000240;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;30.03.2025 16:00;30.03.2025 23:00;30.03.2025 15:57;30.03.2025 20:50;;7;4,87;85.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;14,38;14,38;16,15;16,15;2,5;0;33,03;33,03
R000263;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;06.03.2025 08:15;06.03.2025 22:15;06.03.2025 08:21;06.03.2025 20:34;;14;12,2;64.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;32,5;32,5;12,16;12,16;2,5;0;47,16;47,16
R000267;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;13.02.2025 15:00;13.02.2025 16:30;13.02.2025 14:56;13.02.2025 16:00;;1,5;1,05;18.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;3,17;3,17;3,42;3,42;2,5;0;9,09;0
R000269;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;14.02.2025 13:45;14.02.2025 16:30;14.02.2025 13:43;14.02.2025 15:50;;2,75;2,12;85.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;6;6;16,15;16,15;2,5;0;24,65;0
R000274;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;cancelled;22.02.2025 10:45;22.02.2025 19:45;;;19.02.2025 10:15;9;;;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;0;0;0;0;0;0;0;0
R000275;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;17.02.2025 16:15;17.02.2025 20:45;17.02.2025 16:16;17.02.2025 19:59;;4,5;3,7;34.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;10,08;10,08;6,46;6,46;2,5;0;19,04;0
R000304;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;22.02.2025 10:00;22.02.2025 15:00;22.02.2025 09:54;22.02.2025 13:33;;5;3,63;39.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;10,54;10,54;7,41;7,41;2,5;0;20,45;9,58
R000305;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;15.03.2025 10:00;15.03.2025 16:00;15.03.2025 10:07;15.03.2025 13:03;;6;2,92;105.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;10,58;10,58;19,95;19,95;2,5;0;33,03;33,03
R000339;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;22.02.2025 16:00;22.02.2025 19:45;22.02.2025 15:56;22.02.2025 19:08;;3,75;3,2;42.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;8,63;8,63;7,98;7,98;2,5;0;19,11;8,15
R000351;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;23.02.2025 14:00;23.02.2025 17:00;23.02.2025 13:53;23.02.2025 15:28;;3;1,58;41.0;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;5,5;5,5;7,79;7,79;2,5;0;15,79;5,79
R000355;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;24.02.2025 14:30;24.02.2025 16:15;24.02.2025 14:34;24.02.2025 16:10;;1,75;1,58;15.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;4,25;4,25;2,85;2,85;2,5;0;9,6;4,22
R000358;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;24.02.2025 17:00;24.02.2025 22:00;24.02.2025 16:57;24.02.2025 21:37;;5;4,65;150.0;Basis-Tarif ;Privatkunden;2;CARL;Bezahlt;12;12;28,5;28,5;2,5;0;43;13
R000365;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;finished;26.02.2025 08:30;26.02.2025 11:00;26.02.2025 09:06;26.02.2025 10:45;;2,5;1,63;42.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000366;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-02;cancelled;26.02.2025 10:30;26.02.2025 12:30;;;24.02.2025 19:49;2;;;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000404;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;24.03.2025 07:00;25.03.2025 18:00;24.03.2025 16:09;25.03.2025 17:38;;35;25,48;75.0;Betreiber-Tarif GFN-Servicefahrten;Fahrzeugsteller;1;FREE;Keine Zahlung;0;0;0;0;0;0;0;0
R000418;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;cancelled;29.03.2025 10:00;29.03.2025 16:00;;;29.03.2025 08:54;6;;;ÖPNV-Abo-Tarif ;Privatkunden;2;CARL;Bezahlt;6;6;0;0;2,5;0;8,5;8,5
R000445;R-CA 128E;3;Donaustauf;Donaustauf / C102;2025-03;finished;05.03.2025 09:30;05.03.2025 14:30;05.03.2025 09:23;05.03.2025 13:54;;5;4,5;15.0;Basis-Tarif ;Privatkunden;2;CARL;Keine Zahlung;11,83;11,83;2,85;2,85;2,5;0;17,18;0
